0 -0.46387 0.00825713
1 -0.538642 0.00603541
2 -0.59445 0.00559768
3 -0.63668 0.00561369
4 -0.673784 0.0041258
5 -0.690622 0.00538621
6 -0.716011 0.00590927
7 -0.734061 0.00535594
8 -0.739588 0.0051613
9 -0.753898 0.00483858
10 -0.763488 0.00493819
11 -0.767848 0.00405393
12 -0.776061 0.00366182
13 -0.776305 0.00402478
14 -0.779562 0.00369682
15 -0.780084 0.00321502
16 -0.779216 0.00338743
17 -0.78137 0.00361002
18 -0.782097 0.00307087
19 -0.78419 0.00303056
20 -0.783814 0.00342867
21 -0.784508 0.00405595
22 -0.786508 0.00378085
23 -0.786267 0.00454877
24 -0.786378 0.00425539
25 -0.786958 0.0041823
26 -0.786394 0.00430546
27 -0.787007 0.0035633
28 -0.789591 0.00301642
29 -0.78782 0.00304441
30 -0.789443 0.00314973
31 -0.786844 0.00249776
32 -0.787012 0.00270255
33 -0.787673 0.00300636
34 -0.782867 0.00288244
35 -0.785453 0.00447086
36 -0.785914 0.00429569
37 -0.784129 0.00380498
38 -0.786802 0.00378924
39 -0.787763 0.00307028
40 -0.785806 0.00267273
41 -0.783599 0.00259007
42 -0.782446 0.00360833
43 -0.782924 0.0038668
44 -0.786746 0.00403679
45 -0.785063 0.0048414
46 -0.784927 0.00451174
47 -0.78731 0.00403261
48 -0.78543 0.00338978
49 -0.782642 0.00316365
50 -0.782449 0.00338522
51 -0.78481 0.00274855
52 -0.78503 0.00302376
53 -0.784302 0.00344303
54 -0.781856 0.0040427
55 -0.779264 0.00315695
56 -0.777578 0.00272375
57 -0.778299 0.00277068
58 -0.778772 0.00291947
59 -0.77774 0.00356209
60 -0.778913 0.00255385
61 -0.780012 0.00268488
62 -0.781219 0.00245818
63 -0.785796 0.00327817
64 -0.78578 0.0032999
65 -0.785506 0.00282536
66 -0.783195 0.00341403
67 -0.782173 0.00344359
68 -0.784599 0.00283568
69 -0.782106 0.00352653
70 -0.779877 0.00332886
71 -0.775422 0.00341784
72 -0.774951 0.00267659
73 -0.77645 0.00323349
74 -0.778035 0.0026784
75 -0.777357 0.00303957
76 -0.778099 0.00322232
77 -0.778138 0.00375041
78 -0.774082 0.00370387
79 -0.777328 0.0040917
80 -0.775524 0.00353579
81 -0.776001 0.00492438
82 -0.769981 0.00434818
83 -0.769035 0.00364087
84 -0.77392 0.00373555
85 -0.774918 0.00381538
86 -0.774656 0.00409722
87 -0.774159 0.00437618
88 -0.778085 0.004389
89 -0.777148 0.00422744
90 -0.782058 0.00346331
91 -0.782074 0.00383963
92 -0.781658 0.00424914
93 -0.779932 0.00437414
94 -0.781298 0.00481108
95 -0.779902 0.00479064
96 -0.780426 0.00465281
97 -0.783991 0.00428167
98 -0.781839 0.00418675
99 -0.782283 0.0038863
100 -0.778449 0.0033863
101 -0.780618 0.00307185
102 -0.775356 0.00282011
103 -0.775255 0.00405148
104 -0.777224 0.00346568
105 -0.77715 0.00348954
106 -0.779108 0.0036852
107 -0.777919 0.00353031
108 -0.775901 0.00334755
109 -0.776833 0.00337066
110 -0.772606 0.00344453
111 -0.776944 0.00344562
112 -0.779651 0.00289866
113 -0.776878 0.00336926
114 -0.780097 0.00312767
115 -0.777061 0.00323911
116 -0.778386 0.0033349
117 -0.779314 0.00351685
118 -0.784633 0.00342469
119 -0.781094 0.00357348
120 -0.781646 0.00374672
121 -0.779402 0.00374177
122 -0.782058 0.00381001
123 -0.779971 0.0030879
124 -0.778663 0.00284534
125 -0.777413 0.00216654
126 -0.778937 0.00249987
127 -0.779205 0.00279826
128 -0.779294 0.00275256
129 -0.779437 0.00310601
130 -0.777234 0.0033985
131 -0.779552 0.00394092
132 -0.781761 0.00349319
133 -0.784842 0.00305778
134 -0.786809 0.002222
135 -0.786978 0.00204098
136 -0.784002 0.00216064
137 -0.780053 0.0028607
138 -0.783487 0.00319597
139 -0.78527 0.00355841
140 -0.786426 0.00252212
141 -0.786055 0.00292502
142 -0.786696 0.00306266
143 -0.783125 0.00339391
144 -0.784058 0.00315076
145 -0.787756 0.00338636
146 -0.785688 0.00378688
147 -0.783473 0.00456639
148 -0.780591 0.0035288
149 -0.778437 0.00377201
150 -0.777182 0.00330111
151 -0.77736 0.00343306
152 -0.777654 0.00430897
153 -0.781426 0.00370489
154 -0.781464 0.00352442
155 -0.776587 0.00363718
156 -0.778961 0.00268853
157 -0.780495 0.00316495
158 -0.780745 0.0027516
159 -0.77954 0.00300864
160 -0.778111 0.00307914
161 -0.779427 0.00306352
162 -0.782191 0.0031234
163 -0.782873 0.00327145
164 -0.778828 0.00335112
165 -0.781025 0.00380394
166 -0.779933 0.00382491
167 -0.783287 0.00392374
168 -0.778944 0.00278365
169 -0.778892 0.00296644
170 -0.782315 0.00247173
171 -0.782619 0.00246653
172 -0.777018 0.00276891
173 -0.775431 0.00285787
174 -0.775302 0.00257029
175 -0.772495 0.00257939
176 -0.774039 0.00299366
177 -0.774054 0.00337957
178 -0.774055 0.00342066
179 -0.774357 0.00405602
180 -0.774252 0.004183
181 -0.771553 0.00344576
182 -0.775592 0.00329223
183 -0.778264 0.00325159
184 -0.777214 0.00279862
185 -0.778523 0.00290048
186 -0.779227 0.00378401
187 -0.782476 0.00348399
188 -0.783474 0.00341621
189 -0.782354 0.00296045
190 -0.780564 0.00305164
191 -0.780493 0.00316289
192 -0.782126 0.0036045
193 -0.783642 0.00384415
194 -0.783319 0.00403622
195 -0.779212 0.00361173
196 -0.782795 0.00394507
197 -0.782776 0.00369808
198 -0.781152 0.00353668
199 -0.78311 0.00352479
200 -0.782698 0.00310924
201 -0.782833 0.00320884
202 -0.782599 0.00308498
203 -0.782057 0.00273646
204 -0.781617 0.00310311
205 -0.782532 0.00288803
206 -0.783851 0.00304425
207 -0.786096 0.00351657
208 -0.785647 0.00386308
209 -0.78426 0.00345449
210 -0.784409 0.00227362
211 -0.785079 0.0036055
212 -0.782831 0.00403134
213 -0.785864 0.00425223
214 -0.782481 0.00452956
215 -0.779298 0.0043603
216 -0.781386 0.00362873
217 -0.782417 0.00330861
218 -0.781642 0.00348133
219 -0.780988 0.00400763
220 -0.78089 0.00310553
221 -0.783108 0.00310003
222 -0.781676 0.00304896
223 -0.780535 0.00316016
224 -0.779713 0.00372443
225 -0.781418 0.00401577
226 -0.783669 0.00402661
227 -0.783878 0.00461516
228 -0.785191 0.00415479
229 -0.784646 0.00393994
230 -0.788491 0.00381007
231 -0.789649 0.00387522
232 -0.789526 0.00329219
233 -0.789084 0.00342072
234 -0.783539 0.00316613
235 -0.783738 0.00297659
236 -0.781057 0.0034427
237 -0.781909 0.00323341
238 -0.784199 0.00320013
239 -0.781922 0.00257728
240 -0.782481 0.00257049
241 -0.783308 0.00277223
242 -0.781968 0.00395348
243 -0.78627 0.00295662
244 -0.786881 0.00344545
245 -0.783784 0.00307805
246 -0.783108 0.00353727
247 -0.782535 0.00434138
248 -0.779775 0.00363001
249 -0.781591 0.00386973
250 -0.782227 0.00378806
251 -0.779847 0.00250579
252 -0.785228 0.00345444
253 -0.783276 0.0037125
254 -0.78448 0.00355358
255 -0.779664 0.00375146
256 -0.781446 0.00383047
257 -0.78423 0.00448013
258 -0.787705 0.00471642
259 -0.789209 0.00404182
260 -0.789862 0.00396574
261 -0.786687 0.0036108
262 -0.784414 0.0027108
263 -0.785373 0.00282344
264 -0.787853 0.00232894
265 -0.784706 0.00334882
266 -0.786414 0.00416208
267 -0.785067 0.00345892
268 -0.784682 0.00361594
269 -0.783299 0.00341726
270 -0.781019 0.00304523
271 -0.784086 0.00236043
272 -0.784673 0.00290821
273 -0.787854 0.00281783
274 -0.794066 0.00335185
275 -0.797468 0.00310754
276 -0.797016 0.00364387
277 -0.798965 0.00287657
278 -0.797688 0.00316697
279 -0.794021 0.00379772
280 -0.790299 0.00368354
281 -0.789005 0.00373727
282 -0.786548 0.00417102
283 -0.780088 0.00472342
284 -0.775727 0.00461733
285 -0.776286 0.00420935
286 -0.774716 0.00408704
287 -0.770036 0.00443928
288 -0.76447 0.00474817
289 -0.756569 0.00521592
290 -0.754579 0.00465754
291 -0.747362 0.00374904
292 -0.742757 0.00450717
293 -0.722002 0.00521828
294 -0.703585 0.00500167
295 -0.680958 0.00597826
296 -0.644968 0.00605031
297 -0.601795 0.00703111
298 -0.547499 0.00792978
299 -0.463321 0.0102158
